Año,Mes,Dia,Fecha,Tｰ Media,TｰMaxima,TｰMinima,Lluvia,%Humedad,Evapotransp,Pto rocio,RadSolar,EnerSolar,PresionBarom
2013,Set,14,9/14/2013,12.11,19.1,5.3,0,55.29,5.57,2.1,304.17,26.16,754.82
2013,Set,15,9/15/2013,12.06,19.2,5.7,0,60.25,4.26,3.96,239.33,20.58,755.67
2013,Set,16,9/16/2013,12.04,20.3,5.3,0,61.54,4.25,4.01,253.04,21.76,755.39
2013,Set,17,9/17/2013,12.74,21,5.2,0,56.04,5.48,2.79,311.42,26.79,754.52
2013,Set,18,9/18/2013,12.87,19.9,7.2,0,56,5.7,3.1,318.58,27.4,754.45
2013,Set,19,9/19/2013,10.71,16.3,7.5,0.6,71.96,2.31,5.7,125.83,10.82,757.44
2013,Set,20,9/20/2013,11.49,17.8,6.3,0,64,2.81,4.41,156.38,13.45,757.23
2013,Set,21,9/21/2013,12.15,20.3,4.5,0,60.58,4.14,3.89,216.54,18.63,755.36
2013,Set,22,9/22/2013,13.04,21.4,4.7,0,58.25,5.3,4.05,324.21,27.89,755.42
2013,Set,23,9/23/2013,12.35,19.2,6.3,1.4,65.25,3.45,5.47,169.88,14.61,756.07
2013,Set,24,9/24/2013,11.58,18.2,4.9,0.2,68.08,3.55,5.43,207.54,17.85,757.05
2013,Set,25,9/25/2013,11.94,19.5,5.7,0,66.08,4.46,5.3,262,22.54,755.35
2013,Set,26,9/26/2013,12.65,20.7,6.1,0,56.21,5.03,2.94,304.08,26.16,755.22
2013,Set,27,9/27/2013,12.6,21.9,4.4,0,58.08,5.42,3.37,317.88,27.34,754.86
2013,Set,28,9/28/2013,11.45,19.8,5.6,0,65.46,3.62,4.7,184.92,15.9,755.15
2013,Set,29,9/29/2013,11.93,19.8,6.2,0.2,63.08,3.93,4.53,222.88,19.17,756.42
2013,Set,30,9/30/2013,11.42,18.9,5.2,0.4,63.62,3.67,4.14,207.92,17.88,755.61
2013,Oct,1,10/1/2013,10.6,15.8,5.7,0,69.42,2.26,4.97,116.29,10,755.24
2013,Oct,2,10/2/2013,12.32,19.4,7,0,59.58,4.72,3.59,259.83,22.35,755.1
2013,Oct,3,10/3/2013,12.38,19.8,4.6,0,55.88,4.22,2.5,244.33,21.02,754.92
2013,Oct,4,10/4/2013,12.5,19.4,4.8,0,60.42,4.27,4.35,222.29,19.12,755.2
2013,Oct,5,10/5/2013,10.78,16.3,6.3,0.8,73,2.76,5.98,149.67,12.87,755.72
2013,Oct,6,10/6/2013,11.75,18.3,7.4,1,69.88,3.15,6.1,182.62,15.71,756.6
2013,Oct,7,10/7/2013,12.22,19.6,6,1,64.42,4.48,5.12,264.46,22.75,756.11
2013,Oct,8,10/8/2013,10.7,17.8,5.7,8.2,70.5,3.22,5.18,190.54,16.39,756.26
2013,Oct,9,10/9/2013,10.67,18.1,4.3,0.2,71.17,3.41,5.26,244.33,21.02,757.69
2013,Oct,10,10/10/2013,11.04,16.4,6.2,4.6,68.46,3.6,4.97,220.04,18.93,756.53
2013,Oct,11,10/11/2013,12.4,20.1,5.6,0,58.54,5.64,3.06,339.54,29.2,754.82
2013,Oct,12,10/12/2013,11.76,17.3,7.4,0.6,67.33,3.05,5.65,177.29,15.25,753.59
2013,Oct,13,10/13/2013,9.74,12.7,8,4.2,80.38,1.67,6.48,113.75,9.78,755.46
2013,Oct,14,10/14/2013,7.88,12,4.3,7.2,79.08,2.25,4.41,157.79,13.57,759.28
2013,Oct,15,10/15/2013,10.42,16.4,6.4,5.4,78.92,2.74,6.65,204.46,17.59,758.73
2013,Oct,16,10/16/2013,12.52,18.6,8.3,1.4,71.12,4.12,7.01,267.33,22.99,755.69
2013,Oct,17,10/17/2013,12.97,20.9,5.4,1.8,58.46,5.09,4.28,297.83,25.62,754.68
2013,Oct,18,10/18/2013,13.47,22.1,5.6,0,59.42,5.07,4.77,313.17,26.94,753.42
2013,Oct,19,10/19/2013,12.86,20.7,8.1,1.2,64.58,3.94,6.01,231.96,19.95,752.7
2013,Oct,20,10/20/2013,12.41,21.9,5.5,4.4,60.96,4.88,3.87,290.38,24.98,754.18
2013,Oct,21,10/21/2013,12.56,21.9,5.8,0,63.58,4.39,5.14,254.38,21.88,753.87
2013,Oct,22,10/22/2013,11.62,17.9,5.4,0,68.92,3.47,5.74,188.46,16.21,754.1
2013,Oct,23,10/23/2013,12.45,19.9,7.4,0,63.79,3.9,5.1,227.12,19.54,753.67
2013,Oct,24,10/24/2013,9.62,12.2,7.8,5.2,81.58,1.5,6.58,88.67,7.63,756.1
2013,Oct,25,10/25/2013,11.22,16.1,6.7,1,76.5,2.21,7.07,141.62,12.18,757.7
2013,Oct,26,10/26/2013,10.67,17.1,6.8,21.2,81.55,3.32,7.41,261.86,22.52,756.46
2013,Oct,27,10/27/2013,10.83,15.1,7.8,1.8,80.12,2.58,7.41,165.83,14.26,756.25
2013,Oct,28,10/28/2013,13.4,16.3,5.3,28.8,80.5,2.79,9.97,201.04,17.29,755.5
2013,Oct,29,10/29/2013,12.22,20.1,5.2,0.2,69.42,4.92,6.02,333.58,28.69,753.2
2013,Oct,30,10/30/2013,13.82,19.7,8.9,0.4,65.12,4.52,6.82,285.83,24.59,750.95
2013,Oct,31,10/31/2013,12.01,18.6,7.2,9,72.96,3.89,6.88,255.96,22.02,751.58
2013,Nov,1,11/1/2013,12.75,20.8,6.2,0,60.83,4.88,4.18,301.17,25.9,752.05
2013,Nov,2,11/2/2013,9.95,15.3,7,18.8,82.12,1.72,6.87,118.58,10.2,753.34
2013,Nov,3,11/3/2013,10.27,14.4,5.9,0.8,83.58,2.36,7.5,152.67,13.13,756.65
2013,Nov,4,11/4/2013,11.05,15.4,7.3,19,79.88,2.73,7.54,178.38,15.34,755.05
2013,Nov,5,11/5/2013,9.57,14.9,6.8,6,86.75,1.85,7.35,138.29,11.89,756.03
2013,Nov,6,11/6/2013,11.36,17.1,7.3,2.8,78.5,3.87,7.54,254.88,21.92,756.46
2013,Nov,7,11/7/2013,13.09,21,8.2,0,66.07,4.21,5.3,504.29,43.37,755.16
2013,Nov,8,11/8/2013,12.918,20.044,7.333,0.978,65.448,4.312,5.829,255.246,13.756,644.463
2013,Nov,9,11/9/2013,12.364,19.033,7.111,1.644,66.558,3.75,5.794,219.664,11.187,644.937
2013,Nov,10,11/10/2013,12.719,20.333,6.778,6.778,64.866,4.628,5.376,276.446,14.828,644.937
2013,Nov,11,11/11/2013,12.618,19.544,6.889,1.267,63.959,4.632,4.674,275.142,15.971,644.421
2013,Nov,12,11/12/2013,12.689,19.689,7.2,2.289,62.437,4.424,4.051,253.019,14.582,643.789
2013,Nov,13,11/13/2013,13.426,20.5,7.111,0.489,60.587,5.041,4.55,295.211,15.431,642.957
2013,Nov,14,11/14/2013,13.487,20.311,8.111,1.267,61.347,4.762,4.998,273.464,13.541,642.901
2013,Nov,15,11/15/2013,12.85,19.333,7.244,0.444,62.049,4.257,4.323,233.882,13.019,643.593
2013,Nov,16,11/16/2013,13.246,20.178,7.267,0.178,62.227,4.599,5.389,265.493,13.493,643.657
2013,Nov,17,11/17/2013,10.13,12.3,8.2,0,73.17,0.35,5.52,0,0,754.47
2013,Nov,18,11/18/2013,12.7,20.2,5.8,0,66.5,5.29,6,341.88,29.4,751.25
2013,Nov,19,11/19/2013,13.85,20.7,7.3,0,57.12,6.32,3.9,358.21,30.81,749.75
2013,Nov,20,11/20/2013,12.68,19.1,7.2,0,67.83,4.04,6.45,253.25,21.78,751.25
2013,Nov,21,11/21/2013,10.62,14.2,7.7,18.8,83.38,2.07,7.85,135.67,11.67,753.85
2013,Nov,22,11/22/2013,10.36,17.1,7.2,21,82.62,2.57,7.33,190.54,16.39,755.29
2013,Nov,23,11/23/2013,12.17,18.4,6.5,0,69.21,5.01,6.03,351.38,30.22,753.2
2013,Nov,24,11/24/2013,13.48,20.9,7.4,0,63.92,5.94,5.83,376.21,32.36,751.09
2013,Nov,25,11/25/2013,13.32,20.2,8.1,5.8,63.79,5.19,5.93,307.96,26.49,751.47
2013,Nov,26,11/26/2013,13.55,20.5,6.7,0.4,62.71,5.62,6.08,351.58,30.24,751.02
2013,Nov,27,11/27/2013,12.85,20.2,7.5,2.2,66.04,5.06,6.18,307.25,26.43,750.96
2013,Nov,28,11/28/2013,13.2,20.7,5.4,5.6,62.58,5.49,5.27,340.58,29.29,752.44
2013,Nov,29,11/29/2013,13.22,21.1,7.2,0.4,65.42,4.9,6.4,290.12,24.95,751.23
2013,Nov,30,11/30/2013,11.78,16.2,6.2,1.4,67.17,2.98,5.49,179.04,15.4,753.48
2013,Dic,1,12/1/2013,12.24,19,7.1,0,69.71,3.61,6.47,234,20.13,753.7
2013,Dic,2,12/2/2013,11.8,16.9,8.4,1.8,74.54,3,7.12,175.38,15.08,753.79
2013,Dic,3,12/3/2013,9.97,14.4,5.7,24.2,79.25,2.57,6.4,157.33,13.53,756.64
2013,Dic,4,12/4/2013,9.91,14.6,5.7,0.6,83.12,2.38,7.12,171.33,14.74,758.18
2013,Dic,5,12/5/2013,12.67,17.4,8.2,0,74.92,3.56,8.07,225.33,19.38,755.14
2013,Dic,6,12/6/2013,12.83,18.9,8.4,0.2,69.38,5.01,6.98,336.21,28.92,752.64
2013,Dic,7,12/7/2013,12.26,16.6,8.2,4.2,74.29,3.67,7.6,246.17,21.17,752.81
2013,Dic,8,12/8/2013,11.68,16.1,7.9,4.4,76.92,2.96,7.6,191.12,16.44,753.38
2013,Dic,9,12/9/2013,10.28,13.8,7.4,11.6,84.92,1.54,7.8,116.46,10.02,755.19
2013,Dic,10,12/10/2013,11.6,15.7,8.3,0.2,79.88,2.3,8.15,152.29,13.1,755.63
2013,Dic,11,12/11/2013,10.05,14.3,6.9,19,89.04,1.36,8.29,113.21,9.74,756.02
2013,Dic,12,12/12/2013,11.36,17.4,7.2,8.2,83.83,3.34,8.58,218.83,18.82,754.58
2013,Dic,13,12/13/2013,10.93,16.2,5.9,0.8,79.96,3.13,7.44,222.25,19.12,753.47
2013,Dic,14,12/14/2013,11.18,14.7,8.7,0.8,82.17,1.88,8.17,138.12,11.88,753.27
2013,Dic,15,12/15/2013,12.03,16.9,8.2,2.4,75.21,3.53,7.62,227.25,19.55,754.31
2013,Dic,16,12/16/2013,13.12,19.4,7.4,0,67,4.65,6.5,279.21,24.01,753.01
2013,Dic,17,12/17/2013,13.26,20.9,6.9,0,61.67,4.54,4.82,291,25.03,751.76
2013,Dic,18,12/18/2013,13.95,21.2,6.7,0,61.29,5.5,5.4,335.92,28.89,750.39
2013,Dic,19,12/19/2013,12.76,16.9,9.1,4.4,73.12,3.16,7.9,188.92,16.25,749.88
2013,Dic,20,12/20/2013,11.41,18.4,6.9,9.4,79.25,4.11,7.73,281.62,24.22,752.01
2013,Dic,21,12/21/2013,10.59,16.3,6.9,8.8,79.42,3.31,7,232.67,20.01,754.41
2013,Dic,22,12/22/2013,11.85,18.5,6.4,2.2,72.62,4.8,6.78,333.71,28.7,755.1
2013,Dic,23,12/23/2013,12.22,18.6,8,13.2,75.83,3.95,7.72,264.38,22.74,752.82
2013,Dic,24,12/24/2013,10.18,16,7.9,7.6,86.88,2.1,7.98,154.67,13.3,753.7
2013,Dic,25,12/25/2013,9.9,14.6,7.2,11.8,86.75,1.82,7.7,131.08,11.28,755.69
2013,Dic,26,12/26/2013,11.9,16.8,8.8,1.8,78.83,2.79,8.14,180.33,15.51,755.52
2013,Dic,27,12/27/2013,11.97,15.7,9.1,2.8,79.58,2.81,8.41,191.83,16.5,755.58
2013,Dic,28,12/28/2013,10.39,15.2,6.5,11.8,83.08,2.18,7.54,156.29,13.44,756.9
2013,Dic,29,12/29/2013,12.36,17.9,6.7,0.6,78.04,3.41,8.45,208.25,17.91,754.33
2013,Dic,30,12/30/2013,12.76,16.9,8.5,0.2,73,3.38,7.96,201.21,17.31,752.61
2013,Dic,31,12/31/2013,11.76,19.1,6.7,4.6,74.38,3.83,7.05,248.92,21.41,753.69
2014,Ene,1,1/1/2014,9.87,13.9,6.8,0,79.75,1.55,6.32,108.38,9.32,754.15
2014,Ene,2,1/2/2014,12.71,20,6,0,71.62,5.23,7.12,346.12,29.77,753.02
2014,Ene,3,1/3/2014,11.58,15.6,8.6,12,85.62,1.79,9.19,125.79,10.82,751.63
2014,Ene,4,1/4/2014,10.81,16.3,8.4,7.6,85.71,2.13,8.4,158.5,13.63,755.28
2014,Ene,5,1/5/2014,10.88,15.8,6.5,10.4,83.67,2.33,8.11,162.88,14.01,756.58
2014,Ene,6,1/6/2014,12.2,17.2,9.3,4.8,81.33,3.39,8.95,235.29,20.24,753.81
2014,Ene,7,1/7/2014,11.18,15.3,8.6,6,84.5,2.31,8.58,170.67,14.68,753.53
2014,Ene,8,1/8/2014,11.53,15.8,7.1,14,83.88,2.47,8.76,180.42,15.52,754.18
2014,Ene,9,1/9/2014,12.12,17.4,8.8,3.6,79.92,2.79,8.56,194.25,16.71,752.77
2014,Ene,10,1/10/2014,11.16,16.1,7.9,2.2,82.29,2.71,8.13,184.12,15.84,752.88
2014,Ene,11,1/11/2014,13.08,19.9,7.7,2.6,74.54,5.33,8.17,368.42,31.69,753.93
2014,Ene,12,1/12/2014,10.86,18.2,7.2,7.4,78.46,2.95,6.98,206.88,17.79,755.84
2014,Ene,13,1/13/2014,11.6,17,7.3,0.4,75.79,3.18,7.28,214.17,18.42,756.8
2014,Ene,14,1/14/2014,12.34,18.7,8,0,76,3.47,7.89,229.04,19.7,754.83
2014,Ene,15,1/15/2014,11.82,17.6,7.8,0,75.33,3.17,7.3,202.75,17.44,753.8
2014,Ene,16,1/16/2014,10.5,15.8,7.4,10.2,81.92,2.61,7.4,183.25,15.76,754.99
2014,Ene,17,1/17/2014,10.35,15.4,7.1,2.2,81.08,2.58,7.15,183.04,15.74,756.37
2014,Ene,18,1/18/2014,10.79,15.6,8.8,7.8,84.12,2.24,8.13,161.38,13.88,756.74
2014,Ene,19,1/19/2014,11.77,17.7,7.5,20.2,78.46,3.6,7.92,255.79,22,755.82
2014,Ene,20,1/20/2014,10.57,16.3,5.3,17,81.04,2.67,7.25,193.71,16.66,755.76
2014,Ene,21,1/21/2014,12.41,19,9.2,0.6,79.38,2.83,8.7,194.67,16.74,753.15
2014,Ene,22,1/22/2014,11.21,18.1,8.1,5.2,77.96,3.37,7.3,234.33,20.16,753.95
2014,Ene,23,1/23/2014,10.87,15.9,6.9,0.8,84.58,3.23,8.24,218.25,18.77,755.22
2014,Ene,24,1/24/2014,12.95,19.2,8.2,0.2,70.12,4.97,7.22,323.79,27.85,753.37
2014,Ene,25,1/25/2014,13.83,19.2,8.7,0,61.96,5.61,5.88,317.67,27.32,751.11
2014,Ene,26,1/26/2014,12.93,18.7,8.5,0,64.96,4.03,5.79,254.54,21.89,750.3
2014,Ene,27,1/27/2014,12.08,17.4,8.4,0,75.67,4.11,7.65,261.5,22.49,751.85
2014,Ene,28,1/28/2014,12.94,19.3,8.2,0,69.25,4.39,6.99,290.38,24.98,751.81
2014,Ene,29,1/29/2014,10.86,14.8,8.7,8.6,83.25,1.94,8.08,135.42,11.65,751.76
2014,Ene,30,1/30/2014,11.57,16.3,8.5,1,77.92,2.79,7.68,171.62,14.76,753.58
2014,Ene,31,1/31/2014,10.98,15.4,8.1,7.4,84.17,2.23,8.3,167.54,14.41,753.77
2014,Feb,1,2/1/2014,10.3,14.7,8.4,12.2,88.04,1.33,8.38,103.38,8.89,754.47
2014,Feb,2,2/2/2014,10.76,15.5,6.9,7.2,82.25,2.73,7.74,190.46,16.38,755.55
2014,Feb,3,2/3/2014,13.11,19.5,7.1,0.2,67.83,5.18,6.7,336.04,28.9,752.45
2014,Feb,4,2/4/2014,11.92,17.9,8,0,66.5,3.94,5.15,265.21,22.81,751.58
2014,Feb,5,2/5/2014,10.96,15.3,7.8,0.6,82.29,2.61,7.91,181.67,15.63,753.25
2014,Feb,6,2/6/2014,10.96,14.1,8.7,4.2,84.96,1.74,8.46,126.33,10.87,753.68
2014,Feb,7,2/7/2014,11.54,16.8,8.3,2.4,78.62,2.59,7.84,161.92,13.93,754.11
2014,Feb,8,2/8/2014,10.91,14.4,8.2,8,83.71,2.16,8.18,160.33,13.79,753.75
2014,Feb,9,2/9/2014,11.93,18.2,7.3,4.8,76.75,4.39,7.6,286.5,24.64,753.57
2014,Feb,10,2/10/2014,10.7,16.8,6.9,12.8,81.17,3.32,7.35,240.92,20.72,754.38
2014,Feb,11,2/11/2014,11.26,17.1,8,17.8,81.21,2.52,7.96,177.17,15.24,754.56
2014,Feb,12,2/12/2014,11.43,17.7,7.3,3.6,79.58,3.41,7.77,236.33,20.33,754.04
2014,Feb,13,2/13/2014,11.26,17.4,8.3,12.2,81.71,3.41,8.05,242.04,20.82,753.4
2014,Feb,14,2/14/2014,11,15.6,6.7,0.2,78.71,2.9,7.25,202.33,17.4,755.61
2014,Feb,15,2/15/2014,11.8,17.6,7.9,1.4,79.38,3.42,8.15,242.21,20.83,755.24
2014,Feb,16,2/16/2014,11.78,16.9,8.8,1.8,80.67,2.69,8.46,178.17,15.32,753.62
2014,Feb,17,2/17/2014,11.43,18.9,7,6.8,76.88,3.25,7.29,220.5,18.97,754.05
2014,Feb,18,2/18/2014,11.16,17.2,6.8,0.2,78.21,2.58,7.3,170.96,14.7,754.33
2014,Feb,19,2/19/2014,12.88,19.9,6.6,0,73.12,5.38,7.78,369.33,31.77,752.58
2014,Feb,20,2/20/2014,10.51,13,7.6,3.6,83.88,1.83,7.85,121.42,10.44,752.64
2014,Feb,21,2/21/2014,12.39,18.7,6.4,4,72.71,5.05,7.22,340.75,29.31,754.48
2014,Feb,22,2/22/2014,11.87,16.7,7.7,0.2,74.96,3.44,7.37,217.54,18.71,753.35
2014,Feb,23,2/23/2014,13.05,18.7,8.2,1,73.58,4.17,8.09,270.5,23.27,753.07
2014,Feb,24,2/24/2014,11.72,18.1,7.3,17.4,79.29,3.71,8.05,265.62,22.85,753.84
2014,Feb,25,2/25/2014,13.01,20.2,8.3,7.6,72.5,4.6,7.65,302,25.98,753.16
2014,Feb,26,2/26/2014,11.1,16.2,7.6,2.8,77.75,2.96,7.22,200.79,17.27,754.79
2014,Feb,27,2/27/2014,12,17.6,7.3,6.8,78.46,3.54,8.15,245,21.07,755.62
2014,Feb,28,2/28/2014,11.71,16.7,8.2,0.2,79.12,2.99,8.05,201.33,17.32,754.95
2014,Mar,1,3/1/2014,12.54,20.9,6.8,12.8,73.17,4.44,7.31,292.75,25.18,754.36
2014,Mar,2,3/2/2014,12.28,20.3,6.2,0.2,69.17,4.51,6.35,280.88,24.16,753.01
2014,Mar,3,3/3/2014,10.75,18.7,5.4,0,73.88,3.38,5.88,221.58,19.06,753.31
2014,Mar,4,3/4/2014,11.17,17.7,6.5,0.8,78.08,3.51,7.26,236.62,20.35,754.68
2014,Mar,5,3/5/2014,11.43,16.2,7.4,3.2,81.04,2.73,8.15,190.88,16.42,755.07
2014,Mar,6,3/6/2014,12.72,19,7.6,0,74.71,4.21,8,284.92,24.51,755.44
2014,Mar,7,3/7/2014,13.01,17.4,9.1,0,70.46,3.39,7.61,210.83,18.13,753.8
2014,Mar,8,3/8/2014,11.87,18.2,7.4,14,74.42,4.34,7,279.21,24.01,754.88
2014,Mar,9,3/9/2014,11.55,17.8,6.8,17.4,78.42,3.52,7.72,250.5,21.55,755.15
2014,Mar,10,3/10/2014,12.45,19.2,7.6,0,71.25,3.46,7.05,222.79,19.16,753.93
2014,Mar,11,3/11/2014,12.47,18.7,7.4,4,71.67,3.62,7.16,245.58,21.12,753.03
2014,Mar,12,3/12/2014,11.18,16.2,7.4,2.2,80.92,2.54,7.87,177.04,15.23,754.32
2014,Mar,13,3/13/2014,11.5,15.7,8.3,1.8,79.92,2.81,8.01,196.71,16.92,754.84
2014,Mar,14,3/14/2014,11.49,15,8.6,3.6,79.62,2.1,7.99,143.88,12.38,754.88
2014,Mar,15,3/15/2014,11.44,16.8,8.5,0.4,79.5,2.38,7.9,162.46,13.97,753.35
2014,Mar,16,3/16/2014,11.57,18.6,8.2,19,81.21,3.21,8.16,229.04,19.7,753.05
2014,Mar,17,3/17/2014,10.87,15.2,8.3,2,83.38,1.74,8.08,114.08,9.81,753.47
2014,Mar,18,3/18/2014,10.7,15.1,6.8,2.2,83.62,2.23,7.96,148.83,12.8,755.41
2014,Mar,19,3/19/2014,8.95,11.5,7.1,6.6,90.68,0.24,7.5,18.14,1.56,756.35
2014,Mar,20,3/20/2014,11.21,16.7,7.2,0.2,81.75,2.64,8.05,175.46,15.09,755.1
2014,Mar,21,3/21/2014,10.98,16.3,7.8,6.2,81.12,2.06,7.76,125.38,10.78,756.21
2014,Mar,22,3/22/2014,12.54,18.6,7.3,0.6,72.92,3.86,7.54,256.12,22.03,756.55
2014,Mar,23,3/23/2014,11.11,15.9,7.4,0.8,79.62,2.19,7.52,150.29,12.93,756.48
2014,Mar,24,3/24/2014,12.38,19.6,7.8,0,75.35,3.94,7.74,331.45,28.51,755.24
2014,Mar,25,3/25/2014,11.93,17.8,6.8,10.2,78.83,3.7,8.14,238.58,20.52,754.67
2014,Mar,26,3/26/2014,11.05,16.5,8.2,2,83.41,2.4,8.1,181.23,15.59,756.38
2014,Mar,27,3/27/2014,11.48,16.4,8.2,0.6,80.62,2.45,8.12,148.5,12.77,754.98
2014,Mar,28,3/28/2014,10.78,16.9,5.2,0.4,74.83,3.88,6.18,240,20.64,753.92
2014,Mar,29,3/29/2014,11,17.9,4.6,0,61.54,5.3,2.74,315.67,27.15,753.87
2014,Mar,30,3/30/2014,10.67,17.4,5.4,0,71.54,3.85,5.21,250.88,21.58,754.69
2014,Mar,31,3/31/2014,11.15,16.2,6,0,73.88,2.84,6.35,185.04,15.92,756.57
2014,Abr,1,4/1/2014,9.65,16,6,0.2,82.46,1.97,6.59,128.42,11.04,758.59
2014,Abr,2,4/2/2014,9.58,15.6,3.2,0.2,79.79,2.18,6.01,147.83,12.71,759.3
2014,Abr,3,4/3/2014,11.01,17.5,4.4,0,75.92,3.36,6.53,220.96,19,757.9
2014,Abr,4,4/4/2014,9.9,16.8,5.9,3.2,80.29,2.67,6.37,175.08,15.06,758.35
2014,Abr,5,4/5/2014,10.62,17.4,5.9,0,74.83,3.48,5.9,223.08,19.19,758.66
2014,Abr,6,4/6/2014,10.67,17.9,5.4,0,74.96,3.51,6.01,227.54,19.57,758.08
2014,Abr,7,4/7/2014,11.61,19,6.4,2.2,77.08,2.93,7.45,198.21,17.05,757.31
2014,Abr,8,4/8/2014,11.55,17.6,6.9,0.2,76.33,2.82,7.28,188.38,16.2,755.86
2014,Abr,9,4/9/2014,10.86,17.1,6.4,0,79.12,2.71,7.11,188.5,16.21,756.3
2014,Abr,10,4/10/2014,10.7,15,7.2,0.8,80.79,2.23,7.39,140.5,12.09,756.77
2014,Abr,11,4/11/2014,11,17.8,6.1,0,75.96,2.72,6.6,165.29,14.22,755.72
2014,Abr,12,4/12/2014,11.45,18.2,7.1,0,77.71,2.58,7.42,172.67,14.85,755.58
2014,Abr,13,4/13/2014,10.63,16.6,7.8,1.6,82.42,1.96,7.62,128.42,11.04,756.18
2014,Abr,14,4/14/2014,11.45,18.7,7.7,0.8,82.92,2.95,8.4,208.79,17.96,755.38
2014,Abr,15,4/15/2014,11.99,18.8,6.3,0,74.25,3.24,7.24,218.12,18.76,754.52
2014,Abr,16,4/16/2014,11.85,17.8,5.3,0,71.75,3.77,6.68,244.79,21.05,754.38
2014,Abr,17,4/17/2014,12.12,18.7,6.2,0,70.25,3.89,6.49,255.08,21.94,754.73
2014,Abr,18,4/18/2014,11.75,18.8,6.2,0.2,73,3.87,6.77,257.67,22.16,754.87
2014,Abr,19,4/19/2014,9.84,17.2,4.9,0.2,76.04,2.48,5.55,165.75,14.26,757.84
2014,Abr,20,4/20/2014,11.62,17.9,6.4,0,70.12,2.58,5.96,161.12,13.86,757.61
2014,Abr,21,4/21/2014,11.36,18.4,5.3,14.8,72.54,3.67,6.09,234.92,20.21,755.7
2014,Abr,22,4/22/2014,9.57,15.7,5.4,1,79.96,2.44,6.09,186.17,16.01,757.27
2014,Abr,23,4/23/2014,10.42,15.9,6.5,0.4,77.12,2.06,6.35,120.75,10.39,757.72
2014,Abr,24,4/24/2014,11.12,16.7,7.9,0,79.08,2.29,7.43,148.67,12.79,757.6
2014,Abr,25,4/25/2014,10.69,16.8,5.9,9.8,78.58,2.17,6.84,124.21,10.68,756.51
2014,Abr,26,4/26/2014,9.87,16.3,3.9,0.6,79.62,2.58,6.23,178.5,15.35,757.24
2014,Abr,27,4/27/2014,10.15,18.6,3.7,0,71.33,3.32,4.52,218.17,18.76,757.13
2014,Abr,28,4/28/2014,10.7,17.6,5.3,0,74.54,2.64,5.9,162,13.93,757.05
2014,Abr,29,4/29/2014,10.14,13.2,7,9,82.79,1.85,7.22,120.12,10.33,756.82
2014,Abr,30,4/30/2014,10.16,17.2,3.6,0,78,2.3,6.27,132.88,11.43,756.03
2014,May,1,5/1/2014,10.39,17.9,3.9,0.2,67.92,4.2,3.74,253.25,21.78,756
2014,May,2,5/2/2014,10.74,18.2,5.7,0,73.04,2.81,5.52,175.75,15.12,757.35
2014,May,3,5/3/2014,10.76,16.7,5.1,0,73.71,2.29,5.92,144.42,12.42,758.48
2014,May,4,5/4/2014,10.73,17.7,5.7,0,78.42,2.38,6.87,152.54,13.12,757.99
2014,May,5,5/5/2014,11.75,18.4,5.3,0,69.04,3.43,5.6,211.62,18.2,756.21
2014,May,6,5/6/2014,11.47,18.8,6.2,0.8,72.29,3.42,6.06,227.46,19.56,755.84
2014,May,7,5/7/2014,10.93,17.1,5.8,0,72.42,2.83,5.84,186.33,16.03,757.4
2014,May,8,5/8/2014,11.11,16.8,7.2,0,72.62,2.81,6.08,173.92,14.96,757.9
2014,May,9,5/9/2014,9.38,15.8,4.4,0.2,76.96,2.32,5.28,146.67,12.61,757.94
2014,May,10,5/10/2014,9.44,14.9,4.2,0,75.88,1.91,5.1,126.38,10.87,757.75
2014,May,11,5/11/2014,9.48,14.8,5.4,0,77.08,1.77,5.44,106.67,9.17,757.25
2014,May,12,5/12/2014,9.22,15.8,4.5,0,79.33,2.3,5.6,147.46,12.68,757.27
2014,May,13,5/13/2014,9.22,16.1,3.8,0,76.38,2.25,4.95,133.17,11.45,757.78
2014,May,14,5/14/2014,8.71,14.1,4.2,4.6,82.62,1.85,5.78,128.62,11.06,759.17
2014,May,15,5/15/2014,8.88,15.1,3.7,1.4,78.62,1.79,5.14,109.29,9.4,759.01
2014,May,16,5/16/2014,10.02,17.7,3.1,0,70.92,3.08,4.37,196.54,16.9,757.47
2014,May,17,5/17/2014,10.29,17.5,5.5,0,73.12,2.76,5.25,174,14.97,757.08
2014,May,18,5/18/2014,9.14,14.5,4.7,0,78.12,1.45,5.28,96.33,8.29,758.63
2014,May,19,5/19/2014,9.35,15.3,4.9,0,79.12,2.2,5.67,135.75,11.68,758.9
2014,May,20,5/20/2014,9.23,15.2,4.6,0,79.38,1.83,5.62,113.88,9.79,758.49
2014,May,21,5/21/2014,9.9,16.6,4.7,0.8,73.71,2.21,4.92,119.75,10.3,756.13
2014,May,22,5/22/2014,7.29,10.8,4.8,6.6,89.71,0.83,5.69,64.29,5.53,758.5
2014,May,23,5/23/2014,7.09,12.2,3,0.6,87.33,1.36,5.05,103.12,8.87,760.52
2014,May,24,5/24/2014,7.81,14.9,0.6,0,71.67,2.88,2.57,188.29,16.2,760.21
2014,May,25,5/25/2014,8.08,18.2,0.5,0,63.96,3.46,0.86,236.75,20.36,760.8
2014,May,26,5/26/2014,9.07,17.8,2,0,62.92,3.63,1.45,236.67,20.36,760.7
